x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
-110.6849,-461.7553,40.9480,2.4903,18.0000,0,0,0,0,0
-111.4798,-461.1494,40.9793,2.4903,18.0000,0,0,0,0,0
-112.2747,-460.5435,41.0106,2.4903,18.0000,0,0,0,0,0
-113.0697,-459.9376,41.0419,2.4907,18.0000,0,0,0,0,0
-113.8651,-459.3323,41.0721,2.4927,18.0000,0,0,0,0,0
-114.6626,-458.7295,41.0970,2.4945,18.0000,0,0,0,0,0
-115.4603,-458.1269,41.1212,2.4968,18.0000,0,0,0,0,0
-116.2607,-457.5276,41.1339,2.4989,18.0000,0,0,0,0,0
-117.0611,-456.9283,41.1467,2.4989,18.0000,0,0,0,0,0
-117.8615,-456.3289,41.1594,2.4989,18.0000,0,0,0,0,0
-118.6619,-455.7296,41.1721,2.4989,18.0000,0,0,0,0,0
-119.4623,-455.1303,41.1849,2.4989,18.0000,0,0,0,0,0
-120.2628,-454.5310,41.1976,2.4989,18.0000,0,0,0,0,0
-121.0632,-453.9317,41.2103,2.4989,18.0000,0,0,0,0,0
-121.8636,-453.3324,41.2230,2.5000,18.0000,0,0,0,0,0
-122.6654,-452.7350,41.2363,2.5023,18.0000,0,0,0,0,0
-123.4685,-452.1393,41.2490,2.5035,18.0000,0,0,0,0,0
-124.2717,-451.5436,41.2617,2.5040,18.0000,0,0,0,0,0
-125.0755,-450.9488,41.2722,2.5057,18.0000,0,0,0,0,0
-125.8807,-450.3559,41.2778,2.5068,18.0000,0,0,0,0,0
-126.6859,-449.7629,41.2833,2.5068,18.0000,0,0,0,0,0
-127.4911,-449.1699,41.2889,2.5068,18.0000,0,0,0,0,0
-128.2963,-448.5769,41.2945,2.5068,18.0000,0,0,0,0,0
-129.1015,-447.9840,41.3000,2.5068,18.0000,0,0,0,0,0
-129.9067,-447.3910,41.3056,2.5069,18.0000,0,0,0,0,0
-130.7120,-446.7982,41.3106,2.5081,18.0000,0,0,0,0,0
-131.5186,-446.2071,41.3094,2.5093,18.0000,0,0,0,0,0
-132.3254,-445.6162,41.3092,2.5099,18.0000,0,0,0,0,0
-133.1327,-445.0261,41.3095,2.5105,18.0000,0,0,0,0,0
-133.9401,-444.4361,41.3099,2.5106,18.0000,0,0,0,0,0
-134.7475,-443.8462,41.3103,2.5106,18.0000,0,0,0,0,0
-135.5550,-443.2562,41.3107,2.5106,18.0000,0,0,0,0,0
-136.3624,-442.6662,41.3110,2.5106,18.0000,0,0,0,0,0
-137.1698,-442.0763,41.3114,2.5106,18.0000,0,0,0,0,0
-137.9772,-441.4863,41.3118,2.5106,18.0000,0,0,0,0,0
-138.7847,-440.8963,41.3122,2.5106,18.0000,0,0,0,0,0
-139.5922,-440.3065,41.3125,2.5107,18.0000,0,0,0,0,0
-140.3997,-439.7166,41.3127,2.5106,18.0000,0,0,0,0,0
-141.2070,-439.1265,41.3128,2.5099,18.0000,0,0,0,0,0
-142.0137,-438.5355,41.3126,2.5094,18.0000,0,0,0,0,0
-142.8204,-437.9446,41.3123,2.5094,18.0000,0,0,0,0,0
-143.6271,-437.3536,41.3121,2.5094,18.0000,0,0,0,0,0
-144.4338,-436.7627,41.3118,2.5094,18.0000,0,0,0,0,0
-145.2405,-436.1717,41.3116,2.5094,18.0000,0,0,0,0,0
-146.0472,-435.5808,41.3113,2.5094,18.0000,0,0,0,0,0
-146.8539,-434.9898,41.3111,2.5094,18.0000,0,0,0,0,0
-147.6606,-434.3989,41.3108,2.5083,18.0000,0,0,0,0,0
-148.4661,-433.8063,41.3066,2.5070,18.0000,0,0,0,0,0
-149.2712,-433.2132,41.3038,2.5055,18.0000,0,0,0,0,0
-150.0748,-432.6181,41.3145,2.5037,18.0000,0,0,0,0,0
-150.8777,-432.0222,41.3315,2.5031,18.0000,0,0,0,0,0
-151.6806,-431.4263,41.3485,2.5031,18.0000,0,0,0,0,0
-152.4835,-430.8304,41.3655,2.5031,18.0000,0,0,0,0,0
-153.2863,-430.2345,41.3825,2.5031,18.0000,0,0,0,0,0
-154.0892,-429.6386,41.3995,2.5031,18.0000,0,0,0,0,0
-154.8921,-429.0427,41.4165,2.5031,18.0000,0,0,0,0,0
-155.6950,-428.4468,41.4335,2.5025,18.0000,0,0,0,0,0
-156.4971,-427.8500,41.4536,2.5004,18.0000,0,0,0,0,0
-157.2973,-427.2508,41.4792,2.4987,18.0000,0,0,0,0,0
-158.0973,-426.6514,41.5046,2.4970,18.0000,0,0,0,0,0
-158.8955,-426.0494,41.5260,2.4944,18.0000,0,0,0,0,0
-159.6925,-425.4457,41.5445,2.4933,18.0000,0,0,0,0,0
-160.4895,-424.8419,41.5630,2.4933,18.0000,0,0,0,0,0
-161.2864,-424.2382,41.5815,2.4933,18.0000,0,0,0,0,0
-162.0834,-423.6345,41.6000,2.4933,18.0000,0,0,0,0,0
-162.8804,-423.0308,41.6185,2.4933,18.0000,0,0,0,0,0
-163.6774,-422.4270,41.6370,2.4933,18.0000,0,0,0,0,0
-164.4743,-421.8233,41.6555,2.4911,18.0000,0,0,0,0,0
-165.2687,-421.2161,41.6710,2.4880,18.0000,0,0,0,0,0
