x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
-464.1141,-528.3672,36.7465,2.5077,18,0,0,0,0,0
-464.9198,-527.7749,36.7474,2.5079,18,0,0,0,0,0
-465.7257,-527.1829,36.7482,2.508,18,0,0,0,0,0
-466.5317,-526.5909,36.7491,2.5082,18,0,0,0,0,0
-467.3378,-525.9991,36.7499,2.5083,18,0,0,0,0,0
-468.1439,-525.4074,36.7508,2.5085,18,0,0,0,0,0
-468.9502,-524.8158,36.7517,2.5086,18,0,0,0,0,0
-469.7565,-524.2243,36.7526,2.5088,18,0,0,0,0,0
-470.5629,-523.6329,36.7535,2.5089,18,0,0,0,0,0
-471.3693,-523.0417,36.7544,2.509,18,0,0,0,0,0
-472.1759,-522.4505,36.7553,2.5091,18,0,0,0,0,0
-472.9825,-521.8594,36.7562,2.5092,18,0,0,0,0,0
-473.7891,-521.2683,36.7571,2.5093,18,0,0,0,0,0
-474.5958,-520.6774,36.7581,2.5094,18,0,0,0,0,0
-475.4026,-520.0866,36.759,2.5095,18,0,0,0,0,0
-476.2094,-519.4958,36.7599,2.5096,18,0,0,0,0,0
-477.0163,-518.9051,36.7609,2.5097,18,0,0,0,0,0
-477.8233,-518.3144,36.7618,2.5098,18,0,0,0,0,0
-478.6303,-517.7239,36.7628,2.5099,18,0,0,0,0,0
-479.4373,-517.1334,36.7637,2.51,18,0,0,0,0,0
-480.2444,-516.5429,36.7647,2.51,18,0,0,0,0,0
-481.0515,-515.9525,36.7656,2.5101,18,0,0,0,0,0
-481.8587,-515.3622,36.7666,2.5102,18,0,0,0,0,0
-482.6659,-514.772,36.7675,2.5103,18,0,0,0,0,0
-483.4731,-514.1818,36.7685,2.5103,18,0,0,0,0,0
-484.2804,-513.5916,36.7695,2.5104,18,0,0,0,0,0
-485.0878,-513.0015,36.7704,2.5104,18,0,0,0,0,0
-485.8951,-512.4115,36.7714,2.5105,18,0,0,0,0,0
-486.7025,-511.8215,36.7723,2.5106,18,0,0,0,0,0
-487.51,-511.2315,36.7733,2.5106,18,0,0,0,0,0
-488.3175,-510.6416,36.7742,2.5107,18,0,0,0,0,0
-489.125,-510.0518,36.7752,2.5107,18,0,0,0,0,0
-489.9325,-509.462,36.7761,2.5108,18,0,0,0,0,0
-490.7401,-508.8722,36.7771,2.5109,18,0,0,0,0,0
-491.5477,-508.2825,36.778,2.5109,18,0,0,0,0,0
-492.3553,-507.6928,36.779,2.5109,18,0,0,0,0,0
-493.163,-507.1032,36.7799,2.511,18,0,0,0,0,0
-493.9707,-506.5136,36.7808,2.511,18,0,0,0,0,0
-494.7784,-505.924,36.7818,2.5111,18,0,0,0,0,0
-495.5862,-505.3345,36.7827,2.5111,18,0,0,0,0,0
-496.3939,-504.745,36.7836,2.5112,18,0,0,0,0,0
-497.2017,-504.1555,36.7845,2.5112,18,0,0,0,0,0
-498.0095,-503.5661,36.7854,2.5113,18,0,0,0,0,0
-498.8174,-502.9767,36.7863,2.5113,18,0,0,0,0,0
-499.6252,-502.3873,36.7872,2.5113,18,0,0,0,0,0
-500.4331,-501.798,36.788,2.5114,18,0,0,0,0,0
-501.241,-501.2087,36.7889,2.5114,18,0,0,0,0,0
-502.049,-500.6194,36.7897,2.5114,18,0,0,0,0,0
-502.8569,-500.0301,36.7906,2.5115,18,0,0,0,0,0
-503.6649,-499.4409,36.7914,2.5115,18,0,0,0,0,0
-504.4729,-498.8517,36.7922,2.5115,18,0,0,0,0,0
-505.2809,-498.2625,36.7931,2.5116,18,0,0,0,0,0
-506.0889,-497.6734,36.7939,2.5116,18,0,0,0,0,0
-506.8969,-497.0842,36.7947,2.5116,18,0,0,0,0,0
-507.705,-496.4951,36.7954,2.5116,18,0,0,0,0,0
-508.513,-495.906,36.7962,2.5117,18,0,0,0,0,0
-509.3211,-495.3169,36.797,2.5117,18,0,0,0,0,0
-510.1292,-494.7279,36.7977,2.5117,18,0,0,0,0,0
-510.9373,-494.1388,36.7984,2.5117,18,0,0,0,0,0
-511.7454,-493.5498,36.7991,2.5118,18,0,0,0,0,0
-512.5536,-492.9608,36.7998,2.5118,18,0,0,0,0,0
-513.3617,-492.3718,36.8005,2.5118,18,0,0,0,0,0
-514.1699,-491.7829,36.8012,2.5118,18,0,0,0,0,0
-514.978,-491.1939,36.8018,2.5118,18,0,0,0,0,0
-515.7862,-490.605,36.8024,2.5119,18,0,0,0,0,0
-516.5944,-490.0161,36.8031,2.5119,18,0,0,0,0,0
-517.4026,-489.4272,36.8037,2.5119,18,0,0,0,0,0
-518.2108,-488.8383,36.8042,2.5119,18,0,0,0,0,0
-519.019,-488.2494,36.8048,2.5119,18,0,0,0,0,0
-519.8272,-487.6605,36.8053,2.5119,18,0,0,0,0,0
-520.6355,-487.0717,36.8059,2.512,18,0,0,0,0,0
-521.4437,-486.4828,36.8064,2.512,18,0,0,0,0,0
-522.252,-485.894,36.8068,2.512,18,0,0,0,0,0
-523.0602,-485.3051,36.8073,2.512,18,0,0,0,0,0
-523.8685,-484.7163,36.8077,2.512,18,0,0,0,0,0
-524.6768,-484.1275,36.8082,2.512,18,0,0,0,0,0
-525.4851,-483.5387,36.8086,2.512,18,0,0,0,0,0
-526.2934,-482.95,36.8089,2.5121,18,0,0,0,0,0
-527.1017,-482.3612,36.8093,2.5121,18,0,0,0,0,0
-527.91,-481.7724,36.8096,2.5121,18,0,0,0,0,0
-528.7183,-481.1837,36.8099,2.5121,18,0,0,0,0,0
-529.5266,-480.5949,36.8102,2.5121,18,0,0,0,0,0
-530.3349,-480.0062,36.8105,2.5121,18,0,0,0,0,0
-531.1433,-479.4175,36.8107,2.5121,18,0,0,0,0,0
-531.9516,-478.8288,36.8109,2.5121,18,0,0,0,0,0
-532.76,-478.2401,36.8111,2.5121,18,0,0,0,0,0
-533.5683,-477.6513,36.8113,2.5121,18,0,0,0,0,0
-534.3767,-477.0627,36.8114,2.5122,18,0,0,0,0,0
-535.185,-476.474,36.8116,2.5122,18,0,0,0,0,0
-535.9934,-475.8853,36.812,2.5122,18,0,0,0,0,0
-536.8018,-475.2966,36.8124,2.5122,18,0,0,0,0,0
-537.6101,-474.7079,36.8129,2.5122,18,0,0,0,0,0
-538.4185,-474.1193,36.8131,2.5122,18,0,0,0,0,0
-539.2269,-473.5306,36.8128,2.5122,18,0,0,0,0,0
-540.0353,-472.942,36.8117,2.5122,18,0,0,0,0,0
-540.8437,-472.3533,36.8097,2.5122,18,0,0,0,0,0
-541.6521,-471.7647,36.8069,2.5122,18,0,0,0,0,0
-542.4605,-471.1761,36.8029,2.5122,18,0,0,0,0,0
-543.2689,-470.5875,36.7977,2.5122,18,0,0,0,0,0
-544.0773,-469.9989,36.7907,2.5123,18,0,0,0,0,0
-544.8856,-469.4103,36.7812,2.5123,18,0,0,0,0,0
-545.694,-468.8217,36.7697,2.5123,18,0,0,0,0,0
-546.5023,-468.2332,36.7542,2.5123,18,0,0,0,0,0
-547.3106,-467.6447,36.7369,2.5123,18,0,0,0,0,0
-548.119,-467.0562,36.7206,2.5123,18,0,0,0,0,0
-548.9273,-466.4676,36.7062,2.5122,18,0,0,0,0,0
-549.7356,-465.8791,36.6931,2.5122,18,0,0,0,0,0
-550.544,-465.2905,36.681,2.5122,18,0,0,0,0,0
